127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/application_html.png HTTP/1.1" 200 835
127.0.0.1 - - [10/Apr/2015:18:33:15 +0300] "GET /manager/media/style/MODxRE/images/tree/application_home.gif HTTP/1.1" 200 894
127.0.0.1 - - [10/Apr/2015:18:33:18 +0300] "GET /manager/media/style/MODxRE/images/icons/exclamation.png HTTP/1.1" 200 985
127.0.0.1 - - [10/Apr/2015:18:33:18 +0300] "GET /manager/index.php?a=3&id=2 HTTP/1.1" 200 3509
127.0.0.1 - - [10/Apr/2015:18:33:18 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:33:18 +0300] "GET /manager/media/script/tablesort.js HTTP/1.1" 200 4867
127.0.0.1 - - [10/Apr/2015:18:33:53 +0300] "GET / HTTP/1.1" 200 1739
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancybox/fancybox-x.png HTTP/1.1" 404 546
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancybox/fancybox.png HTTP/1.1" 404 545
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancybox/fancybox-y.png HTTP/1.1" 404 547
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancybox/blank.gif HTTP/1.1" 404 542
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancy_close.png HTTP/1.1" 404 539
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancy_nav_left.png HTTP/1.1" 404 542
127.0.0.1 - - [10/Apr/2015:18:33:54 +0300] "GET /assets/templates/alantur/images/fancy_nav_right.png HTTP/1.1" 404 542
127.0.0.1 - - [10/Apr/2015:18:34:16 +0300] "POST /manager/index.php HTTP/1.1" 200 540
127.0.0.1 - - [10/Apr/2015:18:35:14 +0300] "GET /authorization HTTP/1.1" 200 1715
127.0.0.1 - - [10/Apr/2015:18:35:15 +0300] "GET /registration HTTP/1.1" 200 1742
127.0.0.1 - - [10/Apr/2015:18:35:16 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:35:26 +0300] "POST /registration HTTP/1.1" 200 1743
127.0.0.1 - - [10/Apr/2015:18:35:43 +0300] "GET /manager/index.php?a=3&id=15 HTTP/1.1" 200 3513
127.0.0.1 - - [10/Apr/2015:18:35:43 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:35:44 +0300] "GET /reports HTTP/1.1" 200 1834
127.0.0.1 - - [10/Apr/2015:18:36:16 +0300] "POST /manager/index.php HTTP/1.1" 200 540
127.0.0.1 - - [10/Apr/2015:18:37:15 +0300] "POST /manager/index.php HTTP/1.1" 200 540
127.0.0.1 - - [10/Apr/2015:18:37:36 +0300] "GET /new-report?report=2 HTTP/1.1" 200 1841
127.0.0.1 - - [10/Apr/2015:18:38:14 +0300] "GET /manager/index.php?a=76 HTTP/1.1" 200 7700
127.0.0.1 - - [10/Apr/2015:18:38:14 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:38:14 +0300] "GET /manager/media/style/MODxRE/images/misc/li.gif HTTP/1.1" 200 472
127.0.0.1 - - [10/Apr/2015:18:38:16 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /manager/index.php?id=4&a=78 HTTP/1.1" 200 5824
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /manager/media/style/MODxRE/images/icons/stop.png HTTP/1.1" 200 985
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "POST /manager/index.php HTTP/1.1" 200 539
127.0.0.1 - - [10/Apr/2015:18:38:17 +0300] "GET /assets/plugins/codemirror/cm/theme/default.css HTTP/1.1" 200 571
